Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,152.25999450683594,152.52999877929688,145.82000732421875,147.69000244140625,127.70584869384766,1449800
2021-01-05,147.57000732421875,149.7100067138672,147.0500030517578,149.08999633789062,128.9164276123047,932500
2021-01-06,150.5,154.05999755859375,149.4600067138672,151.52999877929688,131.0262451171875,1424700
2021-01-07,152.5800018310547,154.97999572753906,152.16000366210938,154.5500030517578,133.6376190185547,807400
2021-01-08,154.9499969482422,157.39999389648438,152.08999633789062,154.52000427246094,133.61166381835938,1178200
2021-01-11,154.4600067138672,158.94000244140625,152.39999389648438,155.3800048828125,134.35533142089844,984600
2021-01-12,156.52000427246094,159.67999267578125,156.00999450683594,158.30999755859375,136.8888397216797,944700
2021-01-13,158.35000610351562,158.63999938964844,154.11000061035156,157.1999969482422,135.92901611328125,1198000
2021-01-14,157.5800018310547,158.94000244140625,156.2899932861328,158.52999877929688,137.07908630371094,1039300
2021-01-15,157.52999877929688,158.58999633789062,155.41000366210938,156.4199981689453,135.2545928955078,2911000
2021-01-19,158.08999633789062,159.10000610351562,156.4600067138672,158.47999572753906,137.0358428955078,1071400
2021-01-20,158.8699951171875,161.1300048828125,158.05999755859375,159.5399932861328,137.95237731933594,915000
2021-01-21,159.5399932861328,159.63999938964844,156.55999755859375,156.63999938964844,135.44482421875,1130400
2021-01-22,156.52000427246094,156.94000244140625,154.7899932861328,156.2100067138672,135.072998046875,1080300
2021-01-25,155.9600067138672,157.72999572753906,154.80999755859375,157.00999450683594,135.76473999023438,1099800
2021-01-26,158.3800048828125,161.30999755859375,157.50999450683594,160.60000610351562,138.86898803710938,1226200
2021-01-27,158.6999969482422,161.27000427246094,156.2100067138672,156.5,135.32374572753906,1558000
2021-01-28,161.07000732421875,169.0,159.8800048828125,162.44000244140625,140.45997619628906,1607600
2021-01-29,160.88999938964844,160.99000549316406,154.1999969482422,156.47999572753906,135.30642700195312,1380500
2021-02-01,158.97999572753906,159.1199951171875,154.57000732421875,156.08999633789062,134.96923828125,1241700
2021-02-02,157.25,158.02000427246094,156.3000030517578,157.41000366210938,136.1106414794922,1244800
2021-02-03,156.97999572753906,158.72000122070312,154.88999938964844,158.60000610351562,137.13961791992188,1436100
2021-02-04,159.6300048828125,161.9199981689453,158.2100067138672,160.5399932861328,138.81707763671875,992300
2021-02-05,161.44000244140625,163.02000427246094,159.50999450683594,159.86000061035156,138.2291259765625,861800
2021-02-08,160.8000030517578,163.75,159.97999572753906,163.38999938964844,141.2814483642578,946300
2021-02-09,162.6300048828125,165.66000366210938,162.25,165.13999938964844,142.79464721679688,1292900
2021-02-10,166.58999633789062,166.83999633789062,163.36000061035156,164.1300048828125,141.9213104248047,1378100
2021-02-11,164.3000030517578,164.6699981689453,162.3800048828125,163.1999969482422,141.11717224121094,842900
2021-02-12,164.0399932861328,165.24000549316406,162.55999755859375,163.19000244140625,141.10853576660156,748900
2021-02-16,164.22000122070312,164.38999938964844,162.97000122070312,163.22000122070312,141.1344451904297,1077600
2021-02-17,162.00999450683594,163.85000610351562,161.42999267578125,163.24000549316406,141.1517791748047,753800
2021-02-18,162.27999877929688,163.1300048828125,159.36000061035156,160.0,138.3501434326172,1004300
2021-02-19,160.3800048828125,164.07000732421875,160.3800048828125,162.77000427246094,140.74534606933594,811600
2021-02-22,162.0500030517578,162.88999938964844,160.8300018310547,161.97000122070312,140.05360412597656,945900
2021-02-23,162.27999877929688,162.27999877929688,157.7899932861328,161.60000610351562,139.73367309570312,1205400
2021-02-24,162.0800018310547,166.61000061035156,161.0500030517578,166.22999572753906,143.73716735839844,1333400
2021-02-25,166.64999389648438,167.57000732421875,160.6999969482422,160.86000061035156,139.0937957763672,1148100
2021-02-26,160.8699951171875,163.42999267578125,159.8800048828125,162.13999938964844,140.20059204101562,1562500
2021-03-01,164.41000366210938,169.39999389648438,164.07000732421875,168.22000122070312,145.4578857421875,1140900
2021-03-02,168.85000610351562,175.0500030517578,167.60000610351562,169.64999389648438,146.69442749023438,1410700
2021-03-03,169.4600067138672,173.02000427246094,168.7899932861328,169.5800018310547,146.63385009765625,1601900
2021-03-04,169.07000732421875,169.8300018310547,160.8800048828125,163.52000427246094,141.39389038085938,1277500
2021-03-05,165.8300018310547,173.08999633789062,162.7100067138672,172.6999969482422,149.33168029785156,1844800
2021-03-08,173.5,176.36000061035156,172.4600067138672,173.5,150.02345275878906,1250300
2021-03-09,175.25,179.6199951171875,173.67999267578125,176.3300018310547,152.47055053710938,1751600
2021-03-10,175.7899932861328,177.00999450683594,171.17999267578125,175.61000061035156,151.84793090820312,1419200
2021-03-11,176.1199951171875,177.6699981689453,173.22000122070312,174.14999389648438,150.5855255126953,1429700
2021-03-12,173.85000610351562,175.72999572753906,172.72999572753906,173.72000122070312,150.21368408203125,905100
2021-03-15,172.89999389648438,173.61000061035156,170.10000610351562,173.47999572753906,150.94456481933594,1008200
2021-03-16,174.0,174.22999572753906,171.1300048828125,172.16000366210938,149.79605102539062,872700
2021-03-17,171.50999450683594,174.83999633789062,171.07000732421875,174.72000122070312,152.02349853515625,1633200
2021-03-18,175.49000549316406,175.9199981689453,171.3000030517578,171.8699951171875,149.54373168945312,1171500
2021-03-19,171.6699981689453,173.5800018310547,170.72999572753906,171.85000610351562,149.5262908935547,2841700
2021-03-22,172.02999877929688,173.14999389648438,171.0,172.25999450683594,149.883056640625,1016800
2021-03-23,171.1699981689453,171.72000122070312,168.10000610351562,168.5399932861328,146.64627075195312,1114400
2021-03-24,169.5399932861328,171.67999267578125,169.2899932861328,170.30999755859375,148.18634033203125,1067800
2021-03-25,170.4600067138672,172.67999267578125,167.8699951171875,172.07000732421875,149.71774291992188,1227300
2021-03-26,172.67999267578125,178.3000030517578,172.19000244140625,178.1300048828125,154.9905242919922,1195800
2021-03-29,175.6300048828125,178.1699981689453,175.0,176.97000122070312,153.98121643066406,1115000
2021-03-30,175.3699951171875,176.9600067138672,171.6199951171875,172.22000122070312,149.84825134277344,1162900
2021-03-31,172.17999267578125,174.30999755859375,171.16000366210938,171.60000610351562,149.3087921142578,1411500
2021-04-01,172.47999572753906,174.25,172.05999755859375,173.9600067138672,151.36221313476562,995500
2021-04-05,175.7899932861328,177.08999633789062,173.9199981689453,176.5,153.572265625,684800
2021-04-06,175.32000732421875,177.00999450683594,175.27999877929688,176.55999755859375,153.62448120117188,845200
2021-04-07,176.7100067138672,177.92999267578125,176.00999450683594,176.9499969482422,153.9638214111328,585800
2021-04-08,177.85000610351562,178.0399932861328,176.1999969482422,176.42999267578125,153.51133728027344,598400
