Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,63.619998931884766,63.73500061035156,61.630001068115234,61.900001525878906,55.29525375366211,4044000
2021-01-05,62.0,62.165000915527344,60.8849983215332,61.70500183105469,55.121063232421875,4780200
2021-01-06,61.86000061035156,62.46500015258789,61.25,61.904998779296875,55.29971694946289,3805800
2021-01-07,62.0099983215332,62.31999969482422,59.72999954223633,59.95000076293945,53.55331802368164,5234400
2021-01-08,60.19499969482422,60.26499938964844,59.69499969482422,59.88999938964844,53.499717712402344,5687200
2021-01-11,59.85499954223633,60.11000061035156,58.630001068115234,59.20500183105469,52.88780975341797,5660400
2021-01-12,58.98500061035156,59.099998474121094,57.41999816894531,59.0,52.704689025878906,5135800
2021-01-13,59.04999923706055,60.814998626708984,58.834999084472656,60.57500076293945,54.11164093017578,4414600
2021-01-14,61.0,62.415000915527344,60.83000183105469,61.26499938964844,54.72800827026367,5735400
2021-01-15,61.16999816894531,62.17499923706055,60.775001525878906,61.08000183105469,54.5627555847168,3200200
2021-01-19,61.20000076293945,61.375,60.525001525878906,60.7400016784668,54.259029388427734,3175000
2021-01-20,60.54499816894531,61.564998626708984,60.28499984741211,61.435001373291016,54.87986373901367,3360600
2021-01-21,61.040000915527344,61.689998626708984,61.005001068115234,61.185001373291016,54.65654373168945,2912000
2021-01-22,61.04999923706055,61.35499954223633,60.29499816894531,60.724998474121094,54.24562072753906,2550600
2021-01-25,60.5,63.084999084472656,60.25,62.98500061035156,56.26448440551758,5062200
2021-01-26,63.15999984741211,63.435001373291016,62.290000915527344,62.29499816894531,55.64809799194336,2824800
2021-01-27,61.939998626708984,62.11000061035156,59.45500183105469,59.974998474121094,53.575653076171875,4111200
2021-01-28,60.470001220703125,62.6349983215332,60.130001068115234,62.345001220703125,55.69277572631836,4671400
2021-01-29,62.0,63.279998779296875,61.540000915527344,61.880001068115234,55.27738571166992,5570400
2021-02-01,61.900001525878906,62.75,61.18000030517578,62.470001220703125,55.80443572998047,3098800
2021-02-02,62.90999984741211,63.71500015258789,62.099998474121094,62.290000915527344,55.643646240234375,3144000
2021-02-03,62.08000183105469,62.55500030517578,61.439998626708984,61.665000915527344,55.085323333740234,2388200
2021-02-04,61.505001068115234,63.130001068115234,61.345001220703125,63.03499984741211,56.30915069580078,2249400
2021-02-05,63.3849983215332,63.540000915527344,62.7400016784668,63.119998931884766,56.385074615478516,1834200
2021-02-08,63.04999923706055,63.31999969482422,62.290000915527344,62.42499923706055,55.76423645019531,2157400
2021-02-09,62.584999084472656,62.939998626708984,61.95000076293945,62.66999816894531,55.98308563232422,1444200
2021-02-10,63.09000015258789,63.80500030517578,62.81999969482422,63.42499923706055,56.65753173828125,2238400
2021-02-11,63.005001068115234,63.34000015258789,62.720001220703125,62.900001525878906,56.18855667114258,2326600
2021-02-12,62.69499969482422,62.97999954223633,61.66999816894531,62.25,55.60790252685547,2251400
2021-02-16,62.25,62.75,61.79999923706055,62.34000015258789,55.68831253051758,2035600
2021-02-17,62.5,62.57500076293945,61.630001068115234,62.30500030517578,55.65703582763672,1541000
2021-02-18,62.130001068115234,62.45000076293945,61.77000045776367,62.1349983215332,55.50517654418945,2484800
2021-02-19,62.404998779296875,62.80500030517578,62.0,62.28499984741211,55.63917541503906,2404600
2021-02-22,62.5,62.5,60.334999084472656,61.33000183105469,54.786075592041016,2679200
2021-02-23,61.90999984741211,62.2400016784668,61.255001068115234,61.779998779296875,55.18804931640625,3025800
2021-02-24,61.40999984741211,61.974998474121094,60.849998474121094,61.28499984741211,54.745872497558594,3503800
2021-02-25,61.279998779296875,61.869998931884766,59.29999923706055,59.540000915527344,53.18706512451172,3499600
2021-02-26,59.755001068115234,59.755001068115234,57.98500061035156,57.9900016784668,51.80245590209961,4276200
2021-03-01,58.32500076293945,59.92499923706055,58.32500076293945,58.95000076293945,52.66001892089844,2174000
2021-03-02,58.96500015258789,59.099998474121094,58.38999938964844,58.564998626708984,52.316104888916016,4291000
2021-03-03,58.189998626708984,58.72999954223633,57.33000183105469,58.48500061035156,52.2446403503418,2789600
2021-03-04,58.8650016784668,60.0,58.28499984741211,58.494998931884766,52.25356674194336,2994400
2021-03-05,59.05500030517578,59.95000076293945,58.3650016784668,59.584999084472656,53.22726058959961,2677800
2021-03-08,59.744998931884766,61.89500045776367,59.630001068115234,61.45500183105469,54.89773178100586,3384400
2021-03-09,61.474998474121094,62.369998931884766,61.28499984741211,61.71500015258789,55.12998962402344,2563800
2021-03-10,61.85499954223633,63.48500061035156,61.75,63.244998931884766,56.49673843383789,4829800
2021-03-11,62.61000061035156,64.31999969482422,62.61000061035156,63.45500183105469,56.6843376159668,3868600
2021-03-12,63.79499816894531,64.48999786376953,63.31999969482422,64.375,57.50617218017578,2974000
2021-03-15,64.55000305175781,66.25,64.42500305175781,66.0,58.95778274536133,4490000
2021-03-16,65.5199966430664,66.11499786376953,65.08999633789062,65.61499786376953,58.61385726928711,3270800
2021-03-17,65.66000366210938,65.74500274658203,64.2699966430664,64.74500274658203,57.836692810058594,3353200
2021-03-18,64.5,65.06999969482422,64.2699966430664,64.80500030517578,57.89030075073242,3389800
2021-03-19,65.01000213623047,65.28500366210938,64.05500030517578,64.30999755859375,57.44810104370117,12162600
2021-03-22,64.0,64.33499908447266,63.459999084472656,64.05000305175781,57.215850830078125,2706400
2021-03-23,64.0,65.0250015258789,63.83000183105469,64.76000213623047,57.85009765625,2889200
2021-03-24,63.73500061035156,64.96499633789062,63.73500061035156,64.48500061035156,58.09785842895508,2344800
2021-03-25,64.87999725341797,65.71499633789062,64.2300033569336,65.48999786376953,59.0033073425293,2745000
2021-03-26,65.70999908447266,66.19999694824219,65.125,66.06999969482422,59.52585220336914,2643000
2021-03-29,66.04499816894531,66.6500015258789,65.68499755859375,66.09500122070312,59.54838562011719,2875800
2021-03-30,65.53500366210938,66.0199966430664,65.26000213623047,65.78500366210938,59.26909637451172,1658400
2021-03-31,65.76499938964844,66.45999908447266,65.48500061035156,66.29000091552734,59.72407150268555,2760200
2021-04-01,66.20500183105469,66.49500274658203,65.40499877929688,65.9000015258789,59.37270736694336,1867000
2021-04-05,66.25499725341797,67.625,66.25499725341797,66.91999816894531,60.291664123535156,2588000
2021-04-06,66.55500030517578,67.36499786376953,66.38999938964844,67.12000274658203,60.47186279296875,2239800
2021-04-07,67.08999633789062,67.33000183105469,66.30500030517578,66.76000213623047,60.14751052856445,2604800
2021-04-08,66.94000244140625,67.5999984741211,66.54499816894531,66.57499694824219,59.98082733154297,2706800
2021-04-09,66.63999938964844,67.32499694824219,66.63999938964844,67.13999938964844,60.4898796081543,2014200
2021-04-12,67.37000274658203,67.9000015258789,66.3499984741211,66.6449966430664,60.04389953613281,2885200
2021-04-13,66.3499984741211,67.65499877929688,65.80500030517578,67.5199966430664,60.83223342895508,2855800
2021-04-14,67.4000015258789,67.875,67.22000122070312,67.72000122070312,61.012428283691406,2109400
2021-04-15,67.7249984741211,68.8949966430664,67.72000122070312,68.81500244140625,61.99897384643555,2755600
2021-04-16,68.94000244140625,69.41000366210938,68.79000091552734,69.06999969482422,62.22872543334961,2756200
2021-04-19,69.58999633789062,69.78500366210938,68.79499816894531,69.12000274658203,62.273773193359375,2776000
2021-04-20,69.07499694824219,70.05500030517578,68.94999694824219,69.93000030517578,63.0035285949707,2414600
2021-04-21,69.91999816894531,70.1500015258789,68.94000244140625,69.30000305175781,62.43594741821289,2580200
2021-04-22,69.30000305175781,69.44999694824219,68.62000274658203,68.7249984741211,61.91787338256836,1855000
2021-04-23,68.75499725341797,68.7750015258789,68.11499786376953,68.53500366210938,61.74671173095703,1604200
2021-04-26,68.54499816894531,68.54499816894531,67.7249984741211,68.24500274658203,61.485435485839844,2181600
2021-04-27,68.32499694824219,68.32499694824219,67.23500061035156,67.46499633789062,60.78268051147461,2413400
2021-04-28,67.67500305175781,67.78500366210938,66.96499633789062,67.45999908447266,60.77817916870117,2079200
2021-04-29,67.61499786376953,68.11000061035156,67.45999908447266,68.05999755859375,61.31874465942383,4028800
2021-04-30,68.21499633789062,68.80999755859375,67.70999908447266,68.78500366210938,61.971954345703125,2415800
2021-05-03,68.90499877929688,69.68000030517578,68.48500061035156,69.02999877929688,62.19267654418945,1876400
2021-05-04,69.09500122070312,69.29000091552734,68.6500015258789,68.98999786376953,62.156646728515625,2478200
2021-05-05,69.31500244140625,69.37000274658203,67.0999984741211,67.73999786376953,61.030460357666016,2525400
2021-05-06,67.90499877929688,68.37999725341797,67.43000030517578,68.30500030517578,61.539485931396484,2224400
2021-05-07,68.0,69.41500091552734,67.84500122070312,68.91000366210938,62.08456039428711,1809000
2021-05-10,69.2300033569336,70.2300033569336,69.05500030517578,69.51000213623047,62.62512969970703,1631000
2021-05-11,69.51499938964844,69.58999633789062,68.53500366210938,69.2699966430664,62.408905029296875,2617800
2021-05-12,69.20999908447266,69.29000091552734,67.45999908447266,67.6050033569336,60.9088249206543,2932200
2021-05-13,67.54000091552734,69.24500274658203,67.24500274658203,68.86499786376953,62.04401397705078,1796200
2021-05-14,69.1449966430664,69.73999786376953,68.75,69.05500030517578,62.2151985168457,1892200
2021-05-17,69.08499908447266,69.29499816894531,68.36000061035156,68.7699966430664,61.95841598510742,2772600
2021-05-18,68.72000122070312,68.9000015258789,68.40499877929688,68.67500305175781,61.872833251953125,3633000
2021-05-19,68.48999786376953,68.59500122070312,67.2699966430664,67.9749984741211,61.242164611816406,3504600
2021-05-20,68.07499694824219,68.34500122070312,67.625,67.87000274658203,61.1475715637207,7501200
2021-05-21,67.99500274658203,68.67500305175781,67.99500274658203,68.48500061035156,61.70165252685547,3352000
2021-05-24,68.83499908447266,69.3949966430664,68.82499694824219,68.87999725341797,62.057525634765625,1921000
2021-05-25,68.86000061035156,68.98500061035156,67.55999755859375,67.7249984741211,61.016937255859375,2413800
2021-05-26,67.91000366210938,68.91999816894531,67.61000061035156,68.51499938964844,61.72867965698242,4214800
2021-05-27,68.66999816894531,68.7699966430664,67.45999908447266,67.6500015258789,60.94935989379883,11332800
2021-05-28,67.9749984741211,68.44000244140625,67.36000061035156,67.74500274658203,61.03495407104492,4115200
